                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    153,                0.34586,                0.37147,                0.89322,                0.89801,                0.87913,                0.92958,                 0.8775,                0.34307,                0.51476,                0.84874,             0.00028058,             0.00028058,             0.00028058
                    154,                0.34067,                0.36461,                0.89449,                 0.8408,                0.84219,                 0.9144,                0.87816,                0.32707,                0.61457,                0.83983,             0.00027508,             0.00027508,             0.00027508
                    155,                0.34634,                0.37581,                0.90345,                0.90371,                0.87375,                0.90721,                0.86339,                0.32301,                0.55361,                0.84472,             0.00026958,             0.00026958,             0.00026958
                    156,                0.33678,                0.36897,                 0.8907,                0.86124,                0.85967,                0.83351,                0.78605,                0.34515,                0.79182,                0.85223,             0.00026408,             0.00026408,             0.00026408
                    157,                0.33852,                0.36124,                0.89113,                0.91548,                0.87468,                0.94641,                0.90441,                0.31373,                0.52681,                0.83613,             0.00025859,             0.00025859,             0.00025859
                    158,                 0.3387,                0.36408,                0.89705,                0.89199,                0.90078,                0.94951,                0.90594,                0.33083,                0.46476,                0.84571,             0.00025309,             0.00025309,             0.00025309
                    159,                0.34236,                0.35824,                 0.8894,                0.92022,                    0.9,                 0.9328,                0.88077,                0.34465,                0.51201,                0.84723,             0.00024759,             0.00024759,             0.00024759
                    160,                0.33638,                0.35525,                0.89922,                0.89566,                0.84316,                0.90393,                0.87434,                0.32098,                0.69531,                0.84324,             0.00024209,             0.00024209,             0.00024209
                    161,                0.33597,                0.36202,                0.89334,                0.87342,                0.85242,                0.81792,                0.78387,                0.33304,                0.69378,                0.84974,             0.00023659,             0.00023659,             0.00023659
                    162,                0.33101,                 0.3477,                0.89515,                0.88562,                0.86541,                0.88747,                0.85558,                0.32973,                0.56809,                0.83861,             0.00023109,             0.00023109,             0.00023109
                    163,                0.34559,                0.35209,                0.89911,                0.83749,                0.85288,                0.89823,                0.85034,                 0.3397,                0.56501,                0.84097,             0.00022559,             0.00022559,             0.00022559
                    164,                0.34262,                 0.3601,                0.89794,                0.90297,                0.88044,                0.93419,                0.89073,                0.32658,                 0.4906,                0.83662,             0.00022009,             0.00022009,             0.00022009
                    165,                0.33634,                0.34614,                 0.8934,                0.97259,                0.84406,                0.95912,                0.91056,                0.33055,                0.48217,                0.83744,             0.00021459,             0.00021459,             0.00021459
                    166,                0.33265,                0.36155,                0.89337,                0.93546,                0.89031,                0.95391,                0.91447,                0.33523,                0.45265,                0.84166,             0.00020909,             0.00020909,             0.00020909
                    167,                0.32661,                0.33615,                0.88748,                0.95693,                0.84226,                 0.9605,                0.92703,                0.31739,                 0.4785,                0.83845,             0.00020359,             0.00020359,             0.00020359
                    168,                0.33383,                0.35033,                0.89409,                0.93013,                0.84284,                0.95411,                0.91824,                0.31296,                0.47925,                0.83989,             0.00019809,             0.00019809,             0.00019809
                    169,                0.32587,                0.34507,                0.89692,                0.94704,                0.81804,                0.95269,                 0.9126,                0.32728,                0.46659,                0.84262,             0.00019259,             0.00019259,             0.00019259
                    170,                0.31442,                0.33865,                0.88861,                0.91081,                0.81891,                0.92863,                0.88875,                0.32518,                0.58533,                0.84061,             0.00018709,             0.00018709,             0.00018709
                    171,                0.32907,                0.33643,                0.89661,                0.88057,                0.92813,                0.94676,                0.90246,                 0.3354,                0.42524,                0.84257,             0.00018159,             0.00018159,             0.00018159
                    172,                0.31876,                0.34274,                0.89176,                0.89341,                0.85145,                0.93642,                0.89759,                0.33483,                0.51978,                0.83863,             0.00017609,             0.00017609,             0.00017609
                    173,                0.32377,                 0.3411,                0.89237,                0.93715,                0.84919,                0.92674,                0.88974,                0.31756,                0.56396,                0.83875,             0.00017059,             0.00017059,             0.00017059
                    174,                0.32212,                0.33307,                 0.8957,                0.87365,                 0.9168,                0.95485,                0.91351,                0.31807,                 0.4162,                 0.8316,             0.00016509,             0.00016509,             0.00016509
                    175,                0.32702,                0.34201,                0.89554,                0.88576,                    0.9,                0.94992,                 0.9115,                0.31756,                0.43716,                0.83257,              0.0001596,              0.0001596,              0.0001596
                    176,                 0.3206,                 0.3308,                0.89583,                0.83263,                 0.9031,                0.95762,                0.92289,                0.32288,                0.51728,                0.83443,              0.0001541,              0.0001541,              0.0001541
                    177,                 0.3215,                0.33039,                0.89203,                 0.9045,                0.91458,                0.95862,                0.91279,                0.33143,                0.41381,                0.83622,              0.0001486,              0.0001486,              0.0001486
                    178,                0.31724,                0.33141,                0.89198,                0.93319,                 0.8414,                0.97907,                0.94853,                0.30958,                0.52047,                0.83212,              0.0001431,              0.0001431,              0.0001431
                    179,                0.32184,                0.32575,                0.88888,                 0.9312,                 0.8472,                0.96656,                0.93048,                0.31524,                0.49689,                0.82691,              0.0001376,              0.0001376,              0.0001376
                    180,                0.31929,                0.32215,                0.89101,                0.82743,                0.91748,                0.96418,                0.92772,                0.31681,                0.51211,                0.83172,              0.0001321,              0.0001321,              0.0001321
                    181,                0.30918,                0.30335,                0.89081,                0.91473,                0.88021,                0.97146,                0.93281,                0.32628,                0.48246,                0.83555,              0.0001266,              0.0001266,              0.0001266
                    182,                0.30977,                0.32259,                0.89005,                0.90373,                0.87921,                0.97691,                0.93345,                0.32837,                0.44899,                0.83875,              0.0001211,              0.0001211,              0.0001211
                    183,                0.31004,                0.32955,                0.88658,                0.94489,                0.84275,                0.97694,                0.93738,                0.31832,                0.45491,                0.83338,              0.0001156,              0.0001156,              0.0001156
                    184,                0.30693,                0.31502,                0.88873,                0.92658,                0.85797,                0.94452,                0.90551,                0.32146,                0.49065,                0.83526,              0.0001101,              0.0001101,              0.0001101
                    185,                0.31294,                0.32061,                0.89562,                 0.8938,                0.91659,                0.95954,                0.91718,                0.31541,                0.44567,                0.83663,              0.0001046,              0.0001046,              0.0001046
                    186,                0.31883,                0.32485,                0.89409,                0.88356,                0.92177,                 0.9702,                0.93118,                0.32016,                0.41979,                0.83758,             9.9101e-05,             9.9101e-05,             9.9101e-05
                    187,                0.30984,                 0.3162,                0.89422,                0.94412,                0.85155,                0.94635,                0.90388,                0.32157,                0.45999,                 0.8363,             9.3602e-05,             9.3602e-05,             9.3602e-05
                    188,                0.31774,                0.32584,                0.89301,                0.90403,                 0.8473,                 0.9628,                0.92683,                0.32245,                0.49918,                0.83574,             8.8102e-05,             8.8102e-05,             8.8102e-05
                    189,                 0.3114,                0.32094,                0.88971,                0.91126,                0.82357,                 0.9469,                0.90959,                0.31701,                0.53145,                0.83311,             8.2603e-05,             8.2603e-05,             8.2603e-05
                    190,                0.30808,                 0.3138,                0.89967,                0.92348,                0.80977,                0.94941,                0.91223,                 0.3144,                0.53944,                0.83227,             7.7103e-05,             7.7103e-05,             7.7103e-05
                    191,                0.22782,                0.19261,                0.84608,                0.95871,                0.87404,                0.96465,                0.92236,                0.33732,                0.46528,                0.83554,             7.1604e-05,             7.1604e-05,             7.1604e-05
                    192,                0.22238,                0.17859,                0.84199,                0.91419,                0.90066,                0.98452,                0.94905,                0.32695,                 0.4163,                0.83289,             6.6105e-05,             6.6105e-05,             6.6105e-05
                    193,                0.21149,                0.17147,                0.84002,                 0.9392,                0.87096,                 0.9587,                0.92084,                0.31472,                0.49252,                0.82897,             6.0605e-05,             6.0605e-05,             6.0605e-05
                    194,                0.21402,                0.17222,                  0.841,                0.94606,                0.88037,                0.96541,                0.93314,                0.30747,                0.45251,                0.82713,             5.5106e-05,             5.5106e-05,             5.5106e-05
                    195,                0.20571,                 0.1657,                 0.8386,                0.88548,                0.91962,                0.96678,                0.93386,                0.31426,                0.41942,                0.82696,             4.9606e-05,             4.9606e-05,             4.9606e-05
                    196,                0.20634,                0.16969,                0.84336,                 0.9361,                0.90464,                0.96119,                0.92746,                0.30791,                  0.417,                0.82559,             4.4107e-05,             4.4107e-05,             4.4107e-05
                    197,                0.20782,                0.15624,                0.83626,                0.92911,                0.90337,                0.94938,                0.92312,                0.30769,                0.43993,                0.82483,             3.8607e-05,             3.8607e-05,             3.8607e-05
                    198,                0.20846,                0.16184,                0.84161,                0.93699,                0.87678,                0.94882,                0.91815,                0.30466,                0.44724,                0.82422,             3.3108e-05,             3.3108e-05,             3.3108e-05
                    199,                0.20529,                0.15969,                0.83909,                0.88187,                0.92148,                0.95082,                0.91628,                0.30436,                0.45305,                0.82271,             2.7608e-05,             2.7608e-05,             2.7608e-05
                    200,                 0.2085,                0.16266,                0.84385,                0.88124,                   0.92,                0.95075,                0.91255,                0.30309,                0.45942,                0.82439,             2.2109e-05,             2.2109e-05,             2.2109e-05
