                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     31,                0.55044,                 1.3023,                 0.9722,                0.28605,                   0.76,                0.44809,                0.41609,                0.45117,                 1.3118,                0.87706,             0.00095152,             0.00095152,             0.00095152
                     32,                0.54369,                   1.28,                0.96291,                0.31342,                0.93681,                0.45946,                0.42229,                0.48073,                 1.3165,                0.88283,             0.00094602,             0.00094602,             0.00094602
                     33,                0.55206,                 1.2872,                0.96776,                0.31049,                0.88914,                0.46952,                0.42152,                0.51369,                 1.3032,                0.87275,             0.00094052,             0.00094052,             0.00094052
                     34,                0.56162,                 1.2785,                0.97131,                0.27815,                0.91138,                0.48262,                0.45622,                0.44212,                 1.1964,                0.86368,             0.00093502,             0.00093502,             0.00093502
                     35,                0.55611,                 1.2536,                0.96824,                0.26672,                0.76876,                0.47065,                 0.4313,                0.49438,                 1.3244,                0.89737,             0.00092952,             0.00092952,             0.00092952
                     36,                0.53235,                 1.2715,                0.96707,                 0.3778,                0.70445,                0.48989,                0.45045,                0.46714,                 1.3071,                0.88257,             0.00092402,             0.00092402,             0.00092402
                     37,                0.55262,                 1.2555,                0.96394,                  0.293,                0.85495,                0.48229,                0.46271,                0.39925,                 1.4069,                0.85661,             0.00091852,             0.00091852,             0.00091852
                     38,                0.54674,                 1.2599,                0.97016,                0.27768,                0.83345,                0.44982,                0.41251,                0.43084,                  1.464,                0.87501,             0.00091302,             0.00091302,             0.00091302
                     39,                0.53886,                 1.2491,                0.96227,                0.29554,                   0.98,                0.48931,                0.45543,                0.42772,                 1.2393,                0.86203,             0.00090752,             0.00090752,             0.00090752
                     40,                0.52239,                 1.2337,                0.95508,                0.31401,                0.83979,                0.47527,                0.44392,                0.38685,                 1.2013,                0.86288,             0.00090202,             0.00090202,             0.00090202
                     41,                0.52091,                 1.2064,                0.95706,                0.46985,                0.53652,                0.61062,                0.56231,                0.40736,                 1.1372,                0.87133,             0.00089652,             0.00089652,             0.00089652
                     42,                0.55084,                 1.2189,                0.97277,                0.28906,                0.84364,                0.48672,                0.44569,                0.45026,                   1.36,                0.86924,             0.00089102,             0.00089102,             0.00089102
                     43,                0.52485,                 1.1847,                0.95866,                0.37629,                 0.6928,                0.54077,                0.49531,                0.44647,                 1.2568,                0.88062,             0.00088552,             0.00088552,             0.00088552
                     44,                0.52342,                 1.2177,                0.95965,                 0.3857,                0.79082,                0.57041,                0.52797,                0.42312,                 1.1832,                0.87173,             0.00088002,             0.00088002,             0.00088002
                     45,                0.51233,                 1.1641,                0.94826,                0.29134,                 0.7106,                0.54617,                0.51125,                0.42972,                 1.3568,                0.87646,             0.00087452,             0.00087452,             0.00087452
                     46,                0.52234,                 1.1512,                0.95845,                 0.4025,                0.78161,                0.51936,                0.47823,                 0.4242,                 1.2457,                0.85613,             0.00086902,             0.00086902,             0.00086902
                     47,                0.52316,                 1.1836,                0.95606,                0.32894,                   0.86,                0.50133,                0.46652,                0.40684,                 1.2003,                0.84164,             0.00086352,             0.00086352,             0.00086352
                     48,                0.51506,                 1.1513,                0.95205,                0.35775,                0.88992,                0.53733,                0.50413,                0.43026,                  1.367,                0.89246,             0.00085803,             0.00085803,             0.00085803
                     49,                0.51852,                 1.1204,                0.95514,                  0.348,                0.77643,                0.55915,                0.50922,                0.49084,                 1.3465,                0.89414,             0.00085253,             0.00085253,             0.00085253
                     50,                0.51688,                 1.1247,                0.95325,                0.36172,                    0.8,                0.53383,                 0.5073,                0.39133,                 1.2734,                0.85339,             0.00084703,             0.00084703,             0.00084703
                     51,                0.52044,                 1.1388,                0.96528,                0.38538,                0.84038,                0.57332,                0.53675,                0.39937,                  1.224,                0.86325,             0.00084153,             0.00084153,             0.00084153
                     52,                0.49641,                 1.1249,                0.94599,                0.45424,                0.66698,                0.56609,                0.52576,                0.41712,                 1.0168,                0.84705,             0.00083603,             0.00083603,             0.00083603
                     53,                0.50566,                 1.0799,                0.95187,                0.40782,                0.80569,                0.60533,                 0.5629,                0.43006,                 1.0485,                0.85951,             0.00083053,             0.00083053,             0.00083053
                     54,                0.49318,                 1.0753,                 0.9488,                0.41438,                   0.84,                0.61387,                0.58148,                0.40162,                 1.0778,                0.84104,             0.00082503,             0.00082503,             0.00082503
                     55,                0.51117,                 1.1065,                0.96129,                0.46115,                0.69121,                0.61072,                0.57261,                0.43683,                0.96332,                0.85614,             0.00081953,             0.00081953,             0.00081953
                     56,                0.50655,                 1.1029,                0.95701,                0.36727,                0.80739,                 0.5958,                0.55897,                0.40859,                 1.1431,                 0.8564,             0.00081403,             0.00081403,             0.00081403
                     57,                0.49121,                 1.0852,                0.94439,                0.42681,                0.74421,                0.60228,                0.57003,                0.39488,                0.99847,                0.86461,             0.00080853,             0.00080853,             0.00080853
                     58,                0.50528,                 1.0677,                0.96449,                0.42259,                0.69166,                0.62151,                0.56752,                0.44173,                 1.0158,                0.89165,             0.00080303,             0.00080303,             0.00080303
                     59,                0.49808,                 1.0665,                0.95221,                 0.5215,                0.59969,                0.64757,                0.61385,                0.39432,                0.99181,                0.88586,             0.00079753,             0.00079753,             0.00079753
                     60,                0.48763,                  1.049,                0.95085,                 0.3708,                0.84962,                0.63048,                0.59813,                0.40669,                 1.1356,                0.86794,             0.00079203,             0.00079203,             0.00079203
                     61,                0.50854,                  1.049,                0.95442,                0.43659,                0.76984,                0.66006,                 0.6153,                  0.399,                 1.0225,                0.85497,             0.00078653,             0.00078653,             0.00078653
                     62,                0.48747,                0.99811,                0.94681,                0.54243,                   0.76,                0.72856,                0.69541,                0.39871,                0.92394,                0.85143,             0.00078103,             0.00078103,             0.00078103
                     63,                0.49305,                  1.021,                0.95283,                0.36916,                0.83929,                0.61178,                0.57839,                0.40678,                 1.3227,                0.88472,             0.00077553,             0.00077553,             0.00077553
                     64,                0.47541,                 1.0237,                0.94683,                0.44135,                0.86168,                0.67683,                0.62975,                0.43956,                0.99064,                0.85582,             0.00077003,             0.00077003,             0.00077003
                     65,                0.49683,                 1.0147,                0.94651,                0.69714,                0.78414,                0.75525,                0.70519,                0.38866,                0.95156,                0.85281,             0.00076453,             0.00076453,             0.00076453
                     66,                0.48988,                0.96205,                0.94836,                0.61158,                0.69293,                0.72934,                0.68411,                0.38959,                0.90965,                0.86487,             0.00075904,             0.00075904,             0.00075904
                     67,                0.49022,                0.99673,                0.94682,                0.65307,                0.74804,                0.76434,                0.70789,                0.39745,                0.75399,                0.87462,             0.00075354,             0.00075354,             0.00075354
                     68,                0.48998,                0.97263,                0.94387,                0.68993,                 0.6215,                0.73775,                0.70028,                0.43458,                0.84757,                0.87033,             0.00074804,             0.00074804,             0.00074804
                     69,                0.48332,                0.96341,                0.94674,                0.57413,                 0.8152,                0.76739,                0.72978,                0.42279,                0.85817,                0.88018,             0.00074254,             0.00074254,             0.00074254
                     70,                0.47497,                 0.9402,                0.93791,                0.68749,                   0.76,                0.77649,                0.73994,                 0.4132,                0.76029,                0.85487,             0.00073704,             0.00073704,             0.00073704
                     71,                0.48618,                0.91722,                0.94291,                0.60654,                    0.8,                0.76051,                0.72581,                 0.4244,                0.87787,                0.86534,             0.00073154,             0.00073154,             0.00073154
                     72,                0.48588,                0.92703,                0.94473,                0.71569,                0.69241,                 0.7554,                0.70683,                0.40777,                0.81542,                0.88148,             0.00072604,             0.00072604,             0.00072604
                     73,                0.48234,                0.90791,                0.94752,                0.72683,                0.84872,                0.81026,                0.76366,                0.37925,                0.74409,                0.83696,             0.00072054,             0.00072054,             0.00072054
                     74,                0.47217,                0.89563,                0.94176,                0.57059,                 0.8058,                0.71374,                0.67213,                0.40678,                0.98052,                0.87025,             0.00071504,             0.00071504,             0.00071504
                     75,                0.45909,                0.88644,                0.93985,                0.86132,                0.64693,                 0.8005,                0.75235,                0.40232,                0.85189,                0.86612,             0.00070954,             0.00070954,             0.00070954
                     76,                0.47415,                0.88304,                0.93984,                0.70616,                0.79935,                0.82148,                0.77348,                0.40633,                0.74074,                 0.8553,             0.00070404,             0.00070404,             0.00070404
                     77,                0.47319,                0.88742,                0.93806,                0.76105,                0.82323,                0.83302,                0.78244,                0.41032,                0.72196,                0.86646,             0.00069854,             0.00069854,             0.00069854
                     78,                0.45633,                0.83552,                0.93556,                0.69582,                0.73082,                0.78247,                0.72354,                 0.4326,                0.74637,                0.87355,             0.00069304,             0.00069304,             0.00069304
                     79,                0.46411,                0.85714,                0.93804,                0.69866,                0.80072,                0.83046,                0.77943,                0.41778,                0.74528,                0.85329,             0.00068754,             0.00068754,             0.00068754
                     80,                0.46907,                 0.8501,                0.93872,                0.64614,                0.82044,                0.81046,                0.76669,                0.37923,                0.81355,                0.85186,             0.00068204,             0.00068204,             0.00068204
                     81,                0.45846,                0.81801,                0.94093,                0.65646,                0.86057,                 0.8145,                 0.7826,                0.38984,                0.68162,                0.84225,             0.00067654,             0.00067654,             0.00067654
                     82,                0.46545,                0.82846,                0.93893,                0.62381,                 0.8023,                0.77055,                 0.7349,                0.36955,                0.84393,                0.84497,             0.00067104,             0.00067104,             0.00067104
                     83,                0.46041,                0.84629,                0.93544,                0.86703,                0.72296,                0.81786,                0.77999,                0.38564,                0.72973,                0.84043,             0.00066554,             0.00066554,             0.00066554
                     84,                 0.4595,                0.81846,                0.93514,                0.78706,                0.83114,                0.83728,                0.78826,                0.39162,                0.73416,                0.86509,             0.00066005,             0.00066005,             0.00066005
                     85,                0.46535,                0.81971,                   0.94,                0.72733,                   0.86,                0.83872,                0.79585,                0.40015,                0.68392,                0.85618,             0.00065455,             0.00065455,             0.00065455
                     86,                0.45488,                0.80389,                0.93875,                0.82372,                0.83577,                0.85291,                0.80545,                0.38047,                0.64884,                0.85785,             0.00064905,             0.00064905,             0.00064905
                     87,                0.45743,                 0.7776,                0.93518,                0.74022,                 0.8013,                0.84374,                0.80209,                0.43091,                0.77698,                 0.8727,             0.00064355,             0.00064355,             0.00064355
                     88,                0.45299,                0.79713,                0.93367,                0.83008,                0.79887,                0.85719,                0.81658,                0.41285,                0.65933,                0.87612,             0.00063805,             0.00063805,             0.00063805
                     89,                0.44968,                0.76909,                0.92936,                0.75545,                0.83984,                0.82648,                0.77328,                 0.3949,                0.90733,                0.86457,             0.00063255,             0.00063255,             0.00063255
                     90,                0.43628,                0.73057,                 0.9307,                0.71877,                   0.88,                0.85807,                0.80168,                0.41166,                0.74903,                0.84897,             0.00062705,             0.00062705,             0.00062705
                     91,                0.43992,                0.76043,                 0.9304,                0.73157,                0.80889,                0.85321,                0.80246,                0.40884,                0.65832,                 0.8454,             0.00062155,             0.00062155,             0.00062155
                     92,                0.44147,                0.77347,                0.93315,                 0.6966,                0.79556,                0.84117,                0.78837,                0.35886,                0.65952,                0.84001,             0.00061605,             0.00061605,             0.00061605
                     93,                0.43957,                0.74954,                0.93076,                0.81566,                0.63586,                 0.8187,                0.77533,                0.38238,                0.89306,                 0.8488,             0.00061055,             0.00061055,             0.00061055
                     94,                0.44963,                0.75453,                0.92697,                0.82527,                0.81407,                0.87445,                0.83493,                0.39929,                0.61463,                0.85338,             0.00060505,             0.00060505,             0.00060505
                     95,                0.43273,                0.70274,                0.92273,                0.72771,                0.78881,                0.82158,                0.77756,                0.38045,                0.65344,                0.83976,             0.00059955,             0.00059955,             0.00059955
                     96,                0.42712,                0.72463,                0.92644,                0.91583,                0.81913,                0.90313,                0.85718,                 0.3822,                0.62884,                0.84593,             0.00059405,             0.00059405,             0.00059405
                     97,                0.44918,                0.70545,                0.93364,                0.78769,                0.83997,                0.84984,                0.80664,                0.35924,                0.70336,                0.84266,             0.00058855,             0.00058855,             0.00058855
                     98,                 0.4365,                0.70669,                0.92459,                 0.7991,                 0.8605,                0.88438,                0.83855,                  0.405,                0.76753,                0.85747,             0.00058305,             0.00058305,             0.00058305
                     99,                0.44014,                0.69319,                0.92902,                0.85002,                0.86719,                0.88222,                0.83245,                 0.3918,                 0.6764,                0.83716,             0.00057755,             0.00057755,             0.00057755
                    100,                0.42436,                0.70002,                0.92021,                0.72534,                0.84538,                0.85452,                0.80446,                0.39439,                0.67756,                0.85813,             0.00057205,             0.00057205,             0.00057205
                    101,                0.43241,                 0.6736,                0.92757,                0.83732,                0.78477,                0.85417,                0.80058,                0.39796,                0.71959,                0.84652,             0.00056655,             0.00056655,             0.00056655
                    102,                0.43309,                0.68063,                0.92386,                0.88822,                0.81852,                0.86214,                0.81139,                0.39067,                0.69142,                0.85753,             0.00056105,             0.00056105,             0.00056105
                    103,                0.43496,                0.71126,                0.93265,                0.89793,                0.80391,                0.90295,                0.85685,                0.37906,                0.61978,                0.84413,             0.00055556,             0.00055556,             0.00055556
                    104,                0.41943,                0.66561,                0.91309,                0.80909,                0.88178,                0.90771,                0.86293,                0.38299,                0.56665,                0.84749,             0.00055006,             0.00055006,             0.00055006
                    105,                0.42563,                0.62878,                0.92574,                0.83858,                0.85684,                0.86852,                0.82296,                 0.3849,                0.62511,                0.85526,             0.00054456,             0.00054456,             0.00054456
                    106,                0.42834,                0.66182,                0.92362,                0.89353,                0.84578,                0.94333,                0.88542,                0.37269,                0.49944,                 0.8554,             0.00053906,             0.00053906,             0.00053906
                    107,                0.42358,                0.64598,                0.92714,                0.96731,                0.77697,                0.91332,                0.87635,                0.36357,                0.54203,                0.82851,             0.00053356,             0.00053356,             0.00053356
                    108,                0.42925,                 0.6344,                0.92674,                0.91528,                0.80398,                0.90921,                 0.8584,                 0.3925,                0.55668,                0.84227,             0.00052806,             0.00052806,             0.00052806
                    109,                0.42331,                0.65189,                0.92555,                0.91269,                0.81619,                0.88069,                0.82925,                0.39499,                0.58145,                0.82941,             0.00052256,             0.00052256,             0.00052256
                    110,                0.41844,                0.62168,                0.91976,                0.92009,                0.83572,                0.91634,                0.86369,                 0.3984,                0.49825,                0.84327,             0.00051706,             0.00051706,             0.00051706
                    111,                0.41219,                0.61038,                0.92047,                0.91357,                 0.8055,                 0.9215,                0.88144,                0.41581,                0.61735,                0.84286,             0.00051156,             0.00051156,             0.00051156
                    112,                 0.4112,                0.59522,                0.92462,                0.87953,                0.83028,                0.89471,                  0.858,                0.37826,                0.51655,                0.82706,             0.00050606,             0.00050606,             0.00050606
                    113,                0.42437,                0.59849,                 0.9263,                0.80291,                0.87785,                0.89249,                0.84925,                 0.3855,                 0.5651,                0.83031,             0.00050056,             0.00050056,             0.00050056
                    114,                0.42116,                0.61233,                0.92322,                0.89429,                0.85933,                0.92721,                0.88129,                0.39846,                0.53635,                0.83435,             0.00049506,             0.00049506,             0.00049506
                    115,                0.41142,                0.58371,                0.92125,                0.88792,                0.88009,                0.93868,                0.89134,                0.39597,                0.47757,                0.84943,             0.00048956,             0.00048956,             0.00048956
                    116,                 0.4067,                 0.5789,                0.91903,                0.80869,                0.87597,                0.91611,                 0.8695,                0.37968,                0.63294,                0.82488,             0.00048406,             0.00048406,             0.00048406
                    117,                0.41485,                0.59996,                0.92234,                0.91223,                0.84085,                0.93332,                0.88557,                0.37366,                0.49164,                0.83209,             0.00047856,             0.00047856,             0.00047856
                    118,                0.40832,                0.57402,                0.91395,                0.88494,                0.79942,                0.89245,                0.85382,                0.38934,                0.61161,                0.83669,             0.00047306,             0.00047306,             0.00047306
                    119,                0.40879,                0.55655,                0.91696,                0.91316,                0.86583,                 0.9302,                0.88803,                0.41661,                0.50314,                0.84705,             0.00046756,             0.00046756,             0.00046756
                    120,                0.39835,                0.56442,                0.91709,                0.92069,                0.87502,                0.93131,                0.87733,                0.40224,                 0.4907,                 0.8442,             0.00046206,             0.00046206,             0.00046206
                    121,                0.40421,                 0.5694,                0.91481,                0.87282,                0.86542,                0.92824,                0.87679,                 0.3955,                0.49803,                0.83248,             0.00045657,             0.00045657,             0.00045657
                    122,                0.39989,                0.57919,                0.91236,                0.95495,                0.82387,                0.94079,                0.89593,                0.36423,                0.47693,                0.82231,             0.00045107,             0.00045107,             0.00045107
                    123,                0.39312,                0.56851,                0.91496,                 0.9203,                0.83605,                0.93539,                0.88229,                0.35283,                0.49508,                0.82463,             0.00044557,             0.00044557,             0.00044557
                    124,                0.39959,                0.53522,                0.91143,                0.92194,                0.87476,                0.93438,                0.89171,                0.37711,                0.48105,                0.83389,             0.00044007,             0.00044007,             0.00044007
                    125,                0.40979,                0.56402,                0.91516,                0.86761,                    0.9,                0.92494,                0.88385,                0.37655,                0.47821,                 0.8345,             0.00043457,             0.00043457,             0.00043457
                    126,                 0.4002,                 0.5362,                0.91773,                 0.9237,                0.87619,                0.91974,                0.88322,                 0.3808,                 0.5123,                0.84947,             0.00042907,             0.00042907,             0.00042907
                    127,                 0.4021,                 0.5342,                 0.9223,                0.89399,                0.86078,                0.92179,                0.87829,                0.35837,                 0.5996,                0.83173,             0.00042357,             0.00042357,             0.00042357
                    128,                0.39407,                0.52614,                0.91562,                0.92011,                0.89854,                0.92276,                0.89047,                0.36065,                0.42326,                0.82441,             0.00041807,             0.00041807,             0.00041807
                    129,                0.39527,                 0.5443,                0.91631,                0.89496,                0.86657,                0.90938,                  0.868,                0.37148,                0.52486,                0.82154,             0.00041257,             0.00041257,             0.00041257
                    130,                0.40499,                0.54724,                0.92202,                0.92428,                 0.8276,                0.93366,                0.88229,                0.38524,                 0.4958,                0.83503,             0.00040707,             0.00040707,             0.00040707
                    131,                 0.4047,                0.54679,                0.91597,                0.93563,                0.89504,                0.94007,                0.89511,                0.38447,                0.44075,                0.82777,             0.00040157,             0.00040157,             0.00040157
                    132,                0.38925,                0.51642,                 0.9071,                0.88768,                0.88351,                0.92991,                0.88935,                0.33563,                0.50046,                0.81993,             0.00039607,             0.00039607,             0.00039607
                    133,                0.39008,                0.50909,                0.90845,                0.92657,                   0.86,                 0.9175,                0.87469,                0.34766,                0.45067,                0.82225,             0.00039057,             0.00039057,             0.00039057
                    134,                0.39329,                0.49979,                 0.9119,                0.88237,                    0.9,                0.93306,                0.88065,                 0.3591,                0.47946,                0.82885,             0.00038507,             0.00038507,             0.00038507
                    135,                0.39515,                0.50062,                0.91541,                0.89697,                0.87248,                0.91916,                0.87629,                0.34986,                0.54581,                   0.82,             0.00037957,             0.00037957,             0.00037957
                    136,                0.39036,                0.51351,                 0.9131,                0.93379,                0.79958,                0.92991,                0.88865,                0.33383,                0.58723,                0.81996,             0.00037407,             0.00037407,             0.00037407
                    137,                0.38407,                0.51113,                0.90297,                 0.9699,                0.79672,                0.91441,                0.88594,                0.34088,                0.59924,                0.81931,             0.00036857,             0.00036857,             0.00036857
                    138,                0.39207,                0.52063,                 0.9132,                0.94913,                0.86802,                0.91979,                0.87649,                0.35909,                0.53404,                0.82128,             0.00036307,             0.00036307,             0.00036307
                    139,                0.38171,                0.49242,                   0.91,                0.94474,                0.84674,                0.92015,                0.88092,                0.35796,                0.54591,                0.82141,             0.00035758,             0.00035758,             0.00035758
                    140,                0.39079,                0.49681,                0.91101,                0.93685,                0.88265,                0.93041,                0.89161,                 0.3432,                0.44432,                 0.8231,             0.00035208,             0.00035208,             0.00035208
                    141,                0.37648,                0.48814,                0.90901,                0.95021,                0.89734,                 0.9385,                0.89535,                0.33817,                0.47033,                0.81864,             0.00034658,             0.00034658,             0.00034658
                    142,                0.38177,                0.48592,                0.91378,                0.94778,                0.88189,                0.95026,                0.91383,                0.35276,                0.45548,                0.81876,             0.00034108,             0.00034108,             0.00034108
                    143,                0.38486,                0.49079,                0.90778,                 0.9153,                0.84806,                0.93957,                0.90246,                0.34806,                0.58315,                0.81659,             0.00033558,             0.00033558,             0.00033558
                    144,                0.37871,                0.48974,                0.90645,                0.91679,                0.90288,                0.94165,                0.90814,                0.34096,                0.47157,                0.81342,             0.00033008,             0.00033008,             0.00033008
                    145,                0.38647,                0.47758,                0.91004,                0.92935,                   0.88,                0.94162,                0.89632,                0.35939,                0.43908,                0.81957,             0.00032458,             0.00032458,             0.00032458
                    146,                0.38883,                0.46644,                0.91575,                0.93128,                0.88233,                 0.9476,                0.90076,                0.35074,                0.44902,                0.82387,             0.00031908,             0.00031908,             0.00031908
                    147,                0.36666,                0.45204,                0.90232,                0.94809,                0.88194,                0.93556,                0.89611,                0.34653,                0.43937,                0.82138,             0.00031358,             0.00031358,             0.00031358
                    148,                0.37767,                 0.4832,                0.91312,                0.94382,                0.84373,                0.94082,                0.90687,                0.35667,                0.49586,                0.82288,             0.00030808,             0.00030808,             0.00030808
                    149,                0.37979,                 0.4604,                0.91136,                0.89417,                0.88389,                0.95935,                0.91518,                0.36392,                0.47064,                0.82685,             0.00030258,             0.00030258,             0.00030258
                    150,                0.38114,                0.48129,                0.91214,                0.93503,                    0.9,                0.93718,                0.89834,                0.37146,                  0.463,                0.83878,             0.00029708,             0.00029708,             0.00029708
                    151,                0.37932,                0.48728,                 0.9098,                0.93994,                0.88979,                0.93621,                0.90516,                0.35944,                0.44254,                0.82559,             0.00029158,             0.00029158,             0.00029158
                    152,                0.37073,                0.46295,                 0.9032,                0.96084,                0.86177,                0.95497,                0.91552,                0.36511,                0.44926,                0.82437,             0.00028608,             0.00028608,             0.00028608
                    153,                0.36796,                 0.4403,                0.90095,                0.96093,                0.86032,                0.94998,                0.91344,                0.37893,                0.42064,                0.83612,             0.00028058,             0.00028058,             0.00028058
                    154,                0.36918,                0.45458,                0.91013,                0.95764,                0.85304,                0.94351,                0.90209,                0.34678,                0.53186,                0.82612,             0.00027508,             0.00027508,             0.00027508
                    155,                0.36146,                0.44884,                0.90535,                0.91625,                0.87431,                 0.9476,                0.89703,                0.34439,                0.47166,                0.83018,             0.00026958,             0.00026958,             0.00026958
                    156,                0.38084,                 0.4545,                0.91204,                0.95961,                0.84155,                0.94697,                0.91196,                0.33071,                0.48428,                0.81462,             0.00026408,             0.00026408,             0.00026408
                    157,                0.37571,                0.44083,                0.90996,                0.94718,                0.86836,                0.94907,                 0.9162,                0.34397,                0.47978,                0.83461,             0.00025859,             0.00025859,             0.00025859
                    158,                0.36036,                0.44604,                0.90318,                0.91454,                0.88753,                0.94712,                0.90717,                0.34623,                0.46072,                0.82152,             0.00025309,             0.00025309,             0.00025309
