                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     26,                0.56463,                 1.2939,                0.96633,                0.46439,                0.74556,                0.41254,                0.36101,                0.52575,                 1.4236,                  1.029,             0.00097901,             0.00097901,             0.00097901
                     27,                  0.558,                  1.287,                0.97524,                0.34786,                    0.8,                0.43268,                0.39808,                0.44356,                 1.5307,                0.90034,             0.00097351,             0.00097351,             0.00097351
                     28,                   0.55,                 1.2692,                0.95921,                0.39149,                0.87331,                0.55547,                0.51326,                0.42359,                 1.3011,                0.87229,             0.00096801,             0.00096801,             0.00096801
                     29,                0.54778,                 1.2568,                0.97322,                0.34606,                   0.86,                0.52973,                0.47718,                 0.4945,                 1.2555,                 0.9118,             0.00096251,             0.00096251,             0.00096251
                     30,                0.54857,                 1.2631,                0.96366,                0.31898,                0.74084,                0.51967,                0.46269,                 0.4922,                 1.2219,                0.91754,             0.00095702,             0.00095702,             0.00095702
                     31,                0.56717,                 1.2577,                 0.9748,                0.28513,                   0.72,                0.49833,                0.45273,                0.42938,                 1.1677,                0.90045,             0.00095152,             0.00095152,             0.00095152
                     32,                 0.5347,                 1.2585,                0.95823,                0.32357,                   0.88,                0.53062,                0.49411,                0.40024,                 1.2211,                0.86611,             0.00094602,             0.00094602,             0.00094602
                     33,                0.53764,                 1.2327,                0.95371,                0.44684,                   0.78,                0.52355,                0.49588,                0.40758,                 1.1941,                0.88034,             0.00094052,             0.00094052,             0.00094052
                     34,                0.53876,                 1.2489,                0.96708,                0.41759,                   0.66,                0.54847,                0.50677,                0.40132,                 1.2256,                0.87425,             0.00093502,             0.00093502,             0.00093502
                     35,                0.51832,                 1.2202,                0.95708,                0.39315,                   0.78,                0.57124,                0.52384,                0.41333,                 1.1281,                0.87562,             0.00092952,             0.00092952,             0.00092952
                     36,                0.52428,                  1.195,                0.96401,                0.39182,                0.90314,                0.48652,                0.44316,                 0.4415,                 1.5672,                0.88034,             0.00092402,             0.00092402,             0.00092402
                     37,                0.53189,                 1.1936,                0.95759,                0.35711,                0.78599,                0.48671,                0.45611,                0.40952,                 1.3468,                0.87724,             0.00091852,             0.00091852,             0.00091852
                     38,                0.52388,                 1.1733,                0.95526,                0.43878,                0.70726,                0.53344,                0.49709,                0.38967,                 1.3057,                0.86602,             0.00091302,             0.00091302,             0.00091302
                     39,                 0.5196,                 1.1685,                 0.9532,                0.40021,                0.89772,                0.54693,                 0.5146,                0.38676,                 1.4467,                 0.8578,             0.00090752,             0.00090752,             0.00090752
                     40,                0.52655,                 1.1632,                0.95922,                0.28916,                0.87991,                0.52304,                0.48753,                0.40815,                 1.1495,                0.89168,             0.00090202,             0.00090202,             0.00090202
                     41,                0.52536,                 1.1641,                0.95899,                0.35739,                0.93915,                0.54501,                0.50193,                0.40985,                 1.1048,                0.88947,             0.00089652,             0.00089652,             0.00089652
                     42,                0.54057,                 1.1513,                0.96579,                0.40924,                   0.74,                0.56418,                0.51436,                0.43528,                 1.3067,                 0.8989,             0.00089102,             0.00089102,             0.00089102
                     43,                0.51519,                 1.1408,                0.95695,                0.46589,                0.54782,                0.56934,                0.53577,                0.38328,                 1.1912,                0.86122,             0.00088552,             0.00088552,             0.00088552
                     44,                0.50081,                 1.1292,                0.95006,                0.36777,                 0.8733,                0.54299,                0.49805,                0.41431,                 1.3206,                0.87043,             0.00088002,             0.00088002,             0.00088002
                     45,                0.50702,                 1.1072,                0.94905,                0.34925,                0.84879,                0.56814,                0.52845,                0.38562,                 1.1458,                0.87702,             0.00087452,             0.00087452,             0.00087452
                     46,                0.50219,                 1.1278,                0.94939,                0.43364,                0.79321,                0.63107,                0.57732,                0.39463,                 1.0282,                0.87559,             0.00086902,             0.00086902,             0.00086902
                     47,                0.50712,                 1.0872,                0.94841,                0.40226,                0.88789,                0.57921,                 0.5404,                0.40311,                 1.2078,                0.88078,             0.00086352,             0.00086352,             0.00086352
                     48,                0.51144,                 1.0945,                0.94879,                 0.4521,                    0.6,                0.62266,                0.58917,                0.38428,                0.99942,                0.88061,             0.00085803,             0.00085803,             0.00085803
                     49,                0.51113,                 1.0745,                0.95308,                0.42669,                0.74355,                0.62954,                0.58015,                0.38597,                 1.0073,                0.86913,             0.00085253,             0.00085253,             0.00085253
                     50,                0.49293,                  1.054,                0.94735,                0.25456,                0.61814,                0.41132,                0.30939,                0.68399,                  2.084,                 1.1637,             0.00084703,             0.00084703,             0.00084703
                     51,                0.50377,                 1.0466,                0.95206,                0.35161,                0.78475,                0.56953,                0.53196,                0.43462,                 1.3884,                 0.9366,             0.00084153,             0.00084153,             0.00084153
                     52,                 0.5126,                 1.0491,                0.94543,                0.37557,                0.78527,                0.52371,                0.46528,                0.43425,                 1.5662,                0.92808,             0.00083603,             0.00083603,             0.00083603
                     53,                 0.4866,                 1.0278,                0.94475,                0.40129,                0.76428,                0.51011,                0.46738,                0.38989,                 1.6162,                0.88168,             0.00083053,             0.00083053,             0.00083053
                     54,                 0.5006,                 1.0271,                0.95076,                0.23211,                   0.98,                 0.5144,                0.48433,                0.39048,                 2.0168,                0.88265,             0.00082503,             0.00082503,             0.00082503
                     55,                 0.4956,                 1.0153,                0.94802,                 0.4647,                0.80748,                0.62813,                0.58822,                0.41717,                 1.2632,                0.90041,             0.00081953,             0.00081953,             0.00081953
                     56,                0.50145,                 1.0305,                0.95249,                0.43818,                   0.82,                0.60813,                0.56327,                 0.4144,                  1.163,                0.87444,             0.00081403,             0.00081403,             0.00081403
                     57,                0.47797,                 0.9892,                0.93887,                0.52162,                0.61214,                0.66416,                0.62522,                0.40336,                 1.1471,                 0.8715,             0.00080853,             0.00080853,             0.00080853
                     58,                 0.4865,                 0.9732,                0.94264,                0.38834,                0.80737,                0.57826,                0.53908,                0.39711,                 1.2641,                0.88018,             0.00080303,             0.00080303,             0.00080303
                     59,                0.47435,                0.96332,                0.94234,                0.83041,                0.47834,                0.64984,                0.60771,                0.37315,                 1.1379,                0.86737,             0.00079753,             0.00079753,             0.00079753
                     60,                0.47765,                0.92821,                0.94378,                0.54512,                0.69166,                0.69545,                 0.6505,                0.39475,                0.95044,                0.86985,             0.00079203,             0.00079203,             0.00079203
                     61,                0.49289,                 0.9544,                0.94873,                0.48888,                0.69349,                0.62544,                0.57774,                0.44382,                 1.1448,                0.88467,             0.00078653,             0.00078653,             0.00078653
                     62,                0.49201,                0.93677,                  0.943,                0.58465,                0.73312,                0.72637,                0.67707,                0.38388,                 0.8305,                0.86435,             0.00078103,             0.00078103,             0.00078103
                     63,                0.47305,                0.91119,                0.94061,                0.34743,                  0.649,                0.59193,                0.55655,                0.38481,                 1.7387,                0.86846,             0.00077553,             0.00077553,             0.00077553
                     64,                0.47623,                0.91728,                0.94213,                0.44837,                0.74835,                0.63448,                0.57843,                0.38463,                 1.4367,                  0.869,             0.00077003,             0.00077003,             0.00077003
                     65,                 0.4671,                0.89442,                0.93891,                0.50258,                0.77536,                 0.7122,                0.66991,                0.37339,                   0.98,                0.85749,             0.00076453,             0.00076453,             0.00076453
                     66,                0.47678,                0.90335,                0.94026,                0.55695,                0.75078,                0.72091,                0.68319,                0.35725,                 1.0311,                0.85633,             0.00075904,             0.00075904,             0.00075904
                     67,                0.47361,                0.87828,                0.94371,                0.62672,                0.78799,                0.76566,                0.71424,                0.36969,                0.80174,                 0.8534,             0.00075354,             0.00075354,             0.00075354
                     68,                0.46685,                0.86438,                0.93442,                0.59778,                0.80678,                0.80568,                 0.7517,                0.39497,                0.82585,                0.85876,             0.00074804,             0.00074804,             0.00074804
                     69,                0.47362,                0.88398,                0.93851,                  0.646,                0.70318,                0.74393,                0.69151,                0.37993,                0.97154,                 0.8647,             0.00074254,             0.00074254,             0.00074254
                     70,                0.46946,                0.86736,                0.94123,                0.67217,                0.72134,                0.70554,                0.66369,                0.37422,                 1.0258,                0.87123,             0.00073704,             0.00073704,             0.00073704
                     71,                0.46222,                0.83031,                0.93615,                0.64729,                0.76482,                0.72961,                0.67717,                0.42832,                0.99458,                0.89111,             0.00073154,             0.00073154,             0.00073154
                     72,                 0.4643,                0.84004,                0.93845,                0.62853,                0.74556,                0.75814,                0.70647,                0.38894,                0.95446,                0.87845,             0.00072604,             0.00072604,             0.00072604
                     73,                0.46608,                0.83844,                0.94122,                0.71771,                0.71423,                0.79785,                0.73498,                0.42651,                0.93951,                0.86537,             0.00072054,             0.00072054,             0.00072054
                     74,                0.45989,                0.81776,                0.92995,                 0.5839,                0.54262,                0.62679,                 0.5868,                0.38698,                 1.3916,                0.86376,             0.00071504,             0.00071504,             0.00071504
                     75,                0.45738,                0.78178,                0.93455,                0.73697,                0.75785,                0.77777,                0.73885,                0.35841,                0.75928,                0.86361,             0.00070954,             0.00070954,             0.00070954
                     76,                0.46172,                0.80654,                0.93773,                0.63144,                0.71571,                0.71056,                0.66362,                0.37986,                 1.1052,                0.86038,             0.00070404,             0.00070404,             0.00070404
                     77,                0.44924,                 0.7625,                0.93219,                0.82524,                0.73481,                0.82525,                0.77996,                0.38121,                0.71539,                0.85828,             0.00069854,             0.00069854,             0.00069854
                     78,                0.45384,                0.76772,                0.93339,                0.65104,                0.76716,                0.73512,                0.67808,                 0.4283,                 0.9601,                0.89993,             0.00069304,             0.00069304,             0.00069304
                     79,                0.45963,                 0.7865,                0.93207,                0.71806,                   0.68,                0.77056,                0.69774,                 0.3782,                0.96063,                0.90058,             0.00068754,             0.00068754,             0.00068754
                     80,                0.45084,                 0.7709,                0.93294,                 0.7393,                0.69624,                0.79208,                 0.7521,                0.35959,                0.76436,                0.86067,             0.00068204,             0.00068204,             0.00068204
                     81,                 0.4448,                0.77184,                0.93147,                0.60292,                0.59305,                0.71526,                0.68343,                0.34683,                  1.258,                 0.8502,             0.00067654,             0.00067654,             0.00067654
                     82,                0.45074,                0.75439,                0.92868,                0.63425,                0.66738,                0.70769,                0.67837,                0.34828,                 1.0218,                0.85787,             0.00067104,             0.00067104,             0.00067104
                     83,                0.45573,                0.74914,                0.93259,                0.64958,                0.66947,                0.72739,                0.69413,                 0.3432,                 1.1146,                0.86748,             0.00066554,             0.00066554,             0.00066554
                     84,                0.43384,                0.70546,                0.92317,                0.71661,                0.75655,                0.80864,                0.77004,                0.33917,                0.78121,                0.86246,             0.00066005,             0.00066005,             0.00066005
                     85,                0.44541,                0.69039,                0.93223,                 0.5834,                0.73869,                0.75879,                0.71433,                0.38516,                 0.9109,                0.86021,             0.00065455,             0.00065455,             0.00065455
                     86,                0.45146,                0.72205,                0.93234,                0.75852,                0.84855,                0.87437,                0.82189,                0.36073,                0.66016,                0.86642,             0.00064905,             0.00064905,             0.00064905
                     87,                0.43762,                0.70092,                0.92621,                0.72844,                0.68328,                0.79773,                0.74671,                0.39366,                0.76097,                 0.8691,             0.00064355,             0.00064355,             0.00064355
                     88,                  0.433,                0.70154,                0.92988,                0.70565,                0.82777,                0.85652,                0.81647,                0.35601,                0.65943,                0.86012,             0.00063805,             0.00063805,             0.00063805
                     89,                0.43763,                0.68168,                0.92063,                0.59399,                0.83336,                0.77397,                0.72975,                0.37837,                0.88276,                0.86229,             0.00063255,             0.00063255,             0.00063255
                     90,                0.43242,                0.67309,                0.91651,                0.74118,                   0.72,                0.80504,                0.75617,                0.38663,                0.77158,                0.86054,             0.00062705,             0.00062705,             0.00062705
                     91,                0.43556,                0.66338,                0.92826,                0.79108,                 0.8182,                0.84883,                0.79176,                0.36228,                0.66228,                0.85278,             0.00062155,             0.00062155,             0.00062155
                     92,                0.43639,                0.68591,                0.92639,                0.71005,                0.87196,                0.88676,                0.84269,                0.34532,                 0.7012,                0.84492,             0.00061605,             0.00061605,             0.00061605
                     93,                0.43644,                0.67651,                0.92737,                0.80498,                0.83125,                0.84324,                0.79532,                0.35469,                 0.6267,                0.86639,             0.00061055,             0.00061055,             0.00061055
                     94,                0.43175,                0.66535,                 0.9267,                0.76557,                0.81798,                0.84072,                0.79375,                0.40541,                0.65352,                0.88639,             0.00060505,             0.00060505,             0.00060505
                     95,                0.41938,                0.65131,                0.91574,                0.90779,                0.80904,                0.88669,                0.83539,                0.37448,                0.51228,                0.86008,             0.00059955,             0.00059955,             0.00059955
                     96,                0.41977,                0.62858,                 0.9223,                0.77222,                0.79973,                0.83994,                0.80245,                0.35328,                0.64445,                0.84685,             0.00059405,             0.00059405,             0.00059405
                     97,                0.41981,                0.65037,                0.92128,                 0.7733,                0.74018,                0.82959,                0.78657,                0.35134,                0.70937,                0.84777,             0.00058855,             0.00058855,             0.00058855
                     98,                0.42321,                0.62094,                0.91807,                0.66965,                0.86919,                0.84546,                0.78114,                0.36924,                0.72637,                0.87334,             0.00058305,             0.00058305,             0.00058305
                     99,                0.43201,                0.63059,                0.91921,                0.78236,                0.65799,                0.81875,                0.77595,                0.38569,                0.92934,                0.85745,             0.00057755,             0.00057755,             0.00057755
                    100,                0.41448,                  0.617,                0.91369,                0.83083,                0.74669,                0.86902,                 0.8264,                0.37037,                0.75507,                0.85273,             0.00057205,             0.00057205,             0.00057205
                    101,                0.42318,                0.62462,                0.92273,                0.88917,                0.80686,                0.87202,                 0.8243,                0.35513,                0.66128,                0.86713,             0.00056655,             0.00056655,             0.00056655
                    102,                0.42581,                0.62789,                0.92675,                0.85512,                   0.86,                0.88791,                0.83846,                0.34565,                0.54051,                0.85575,             0.00056105,             0.00056105,             0.00056105
                    103,                0.42851,                0.61384,                0.92919,                0.78365,                0.87479,                0.87813,                0.83798,                 0.3513,                0.60371,                0.85222,             0.00055556,             0.00055556,             0.00055556
                    104,                0.41229,                0.59372,                0.91766,                0.79406,                 0.8481,                0.90086,                0.84073,                 0.3534,                0.61828,                0.84888,             0.00055006,             0.00055006,             0.00055006
                    105,                 0.4105,                0.57682,                0.91826,                0.67581,                0.80976,                0.81643,                0.76141,                0.38517,                0.82586,                0.85569,             0.00054456,             0.00054456,             0.00054456
                    106,                0.41662,                 0.5842,                0.92046,                0.93898,                0.80291,                0.90517,                0.85528,                0.35452,                0.54648,                0.84609,             0.00053906,             0.00053906,             0.00053906
                    107,                0.41976,                0.62774,                0.92413,                0.87227,                0.80489,                0.86901,                0.82343,                 0.3751,                0.61003,                0.85786,             0.00053356,             0.00053356,             0.00053356
                    108,                0.40998,                0.59482,                0.91888,                0.91645,                0.87199,                0.90052,                0.85459,                0.34187,                0.49198,                0.85842,             0.00052806,             0.00052806,             0.00052806
                    109,                0.39322,                0.57433,                0.91478,                0.86107,                0.84884,                0.88092,                0.83766,                0.33841,                0.57529,                0.85639,             0.00052256,             0.00052256,             0.00052256
                    110,                0.40749,                0.57254,                0.91961,                0.81017,                0.83219,                0.88038,                0.84261,                0.32451,                0.62249,                0.84747,             0.00051706,             0.00051706,             0.00051706
                    111,                0.40333,                0.56332,                0.91646,                0.84765,                0.84185,                0.90304,                0.86886,                0.33717,                0.59112,                0.84675,             0.00051156,             0.00051156,             0.00051156
                    112,                0.40424,                0.56157,                0.92242,                0.86788,                0.85387,                0.92624,                0.88205,                0.35888,                0.56811,                0.85205,             0.00050606,             0.00050606,             0.00050606
                    113,                 0.4012,                0.57182,                0.92175,                0.93424,                0.74131,                0.87181,                0.83145,                0.34332,                 0.6456,                0.85307,             0.00050056,             0.00050056,             0.00050056
                    114,                 0.3984,                0.54391,                0.91551,                0.90849,                0.87911,                0.91105,                0.86708,                0.34223,                0.55104,                0.85016,             0.00049506,             0.00049506,             0.00049506
                    115,                0.40616,                0.55594,                0.91788,                0.72845,                 0.8861,                0.87388,                0.83339,                0.35119,                0.67177,                0.85396,             0.00048956,             0.00048956,             0.00048956
                    116,                0.40307,                0.53495,                0.91046,                0.94627,                0.81005,                0.90121,                0.85726,                0.33686,                0.59536,                0.84585,             0.00048406,             0.00048406,             0.00048406
                    117,                0.40597,                0.53257,                0.91239,                0.85525,                0.85726,                0.88775,                0.84399,                0.34156,                0.60981,                0.84446,             0.00047856,             0.00047856,             0.00047856
                    118,                0.39729,                0.54572,                0.91421,                0.89716,                0.85056,                 0.9058,                0.86917,                0.31994,                0.54621,                0.84358,             0.00047306,             0.00047306,             0.00047306
                    119,                0.41098,                0.53968,                0.91906,                0.84579,                0.86287,                0.89601,                 0.8414,                0.34521,                0.56049,                0.85062,             0.00046756,             0.00046756,             0.00046756
                    120,                0.39269,                0.52793,                0.91543,                0.89719,                0.80419,                0.88888,                0.83846,                0.33028,                0.49658,                0.85768,             0.00046206,             0.00046206,             0.00046206
                    121,                0.39619,                0.49517,                0.91304,                0.82422,                0.82665,                0.83103,                0.78882,                 0.3702,                0.73426,                0.88798,             0.00045657,             0.00045657,             0.00045657
                    122,                0.38752,                0.50061,                0.91535,                0.93362,                0.82131,                0.92105,                0.87245,                0.34798,                0.56711,                0.85551,             0.00045107,             0.00045107,             0.00045107
                    123,                 0.4026,                0.53684,                 0.9146,                0.86348,                0.82018,                0.88117,                0.82876,                0.34662,                0.57514,                0.84657,             0.00044557,             0.00044557,             0.00044557
                    124,                0.39067,                0.49961,                0.91136,                0.89478,                0.80477,                0.87855,                0.84031,                0.32426,                0.57909,                0.84893,             0.00044007,             0.00044007,             0.00044007
                    125,                0.39271,                0.51613,                0.91418,                0.75502,                0.78551,                0.85131,                0.80345,                0.33129,                0.82972,                0.85325,             0.00043457,             0.00043457,             0.00043457
                    126,                 0.3862,                0.51879,                0.91573,                0.93224,                0.79295,                0.90737,                0.85786,                0.34743,                0.56378,                0.84632,             0.00042907,             0.00042907,             0.00042907
                    127,                0.39888,                0.51073,                0.91512,                0.91283,                  0.803,                0.88445,                0.84404,                0.32674,                0.61344,                0.84371,             0.00042357,             0.00042357,             0.00042357
                    128,                0.38012,                0.49527,                0.90892,                0.88838,                0.87599,                0.91308,                0.87674,                0.32505,                0.53129,                0.85032,             0.00041807,             0.00041807,             0.00041807
                    129,                 0.3756,                0.48124,                0.90291,                0.91004,                0.82301,                0.90784,                0.86956,                0.33831,                0.52503,                0.85709,             0.00041257,             0.00041257,             0.00041257
                    130,                0.39139,                0.51016,                0.91409,                0.94965,                0.82125,                0.92664,                  0.887,                 0.3425,                0.49944,                0.85322,             0.00040707,             0.00040707,             0.00040707
                    131,                0.38173,                0.48439,                0.91136,                0.90593,                0.88692,                0.92448,                0.88711,                0.32464,                0.46571,                 0.8477,             0.00040157,             0.00040157,             0.00040157
                    132,                0.38453,                0.50564,                0.90866,                0.89559,                   0.84,                0.91169,                0.87059,                0.33535,                 0.5706,                0.85156,             0.00039607,             0.00039607,             0.00039607
                    133,                0.38096,                0.48411,                0.90833,                0.93624,                0.83901,                 0.9085,                0.86576,                0.33622,                0.48538,                0.85103,             0.00039057,             0.00039057,             0.00039057
                    134,                0.37276,                0.46804,                0.90723,                0.83012,                   0.88,                0.86819,                0.81939,                0.35006,                0.59464,                0.85181,             0.00038507,             0.00038507,             0.00038507
                    135,                0.37178,                0.45859,                0.90303,                0.93698,                0.88877,                0.90722,                0.86593,                0.34395,                0.49042,                0.84426,             0.00037957,             0.00037957,             0.00037957
                    136,                0.39275,                0.48444,                0.91657,                 0.8735,                   0.82,                0.84734,                0.81365,                0.33483,                0.61082,                0.84604,             0.00037407,             0.00037407,             0.00037407
                    137,                0.37301,                0.45027,                0.90771,                0.93194,                0.82523,                 0.8926,                0.85368,                0.34155,                 0.5079,                0.85092,             0.00036857,             0.00036857,             0.00036857
                    138,                0.38491,                0.48021,                0.91548,                0.93482,                0.83245,                0.91308,                0.87333,                0.33392,                0.52195,                0.84947,             0.00036307,             0.00036307,             0.00036307
                    139,                0.38184,                0.47998,                0.91208,                0.88621,                0.86865,                0.90076,                0.85226,                0.33121,                0.49509,                0.84119,             0.00035758,             0.00035758,             0.00035758
                    140,                  0.377,                 0.4503,                0.90477,                0.93871,                   0.82,                0.90297,                0.86374,                0.31951,                0.56344,                0.84781,             0.00035208,             0.00035208,             0.00035208
                    141,                0.36819,                0.44536,                0.90834,                0.92414,                0.88767,                0.92382,                0.87148,                0.35252,                0.45587,                0.84301,             0.00034658,             0.00034658,             0.00034658
                    142,                0.36448,                0.44165,                0.90798,                0.91696,                    0.9,                0.93239,                0.88912,                0.33286,                0.41889,                0.84442,             0.00034108,             0.00034108,             0.00034108
                    143,                 0.3638,                0.45164,                0.90464,                0.95085,                0.83993,                0.91711,                0.87903,                0.33532,                0.49831,                0.84287,             0.00033558,             0.00033558,             0.00033558
                    144,                0.37087,                0.46483,                0.91186,                0.94047,                0.88132,                 0.9032,                0.85349,                0.34055,                0.52215,                0.85435,             0.00033008,             0.00033008,             0.00033008
                    145,                0.36703,                0.44529,                0.91052,                0.92204,                0.86594,                0.89784,                0.86103,                0.32923,                0.52583,                0.84599,             0.00032458,             0.00032458,             0.00032458
                    146,                0.35937,                 0.4491,                0.90532,                0.89268,                0.87602,                0.89177,                0.85217,                0.33191,                0.55343,                0.84175,             0.00031908,             0.00031908,             0.00031908
                    147,                0.36933,                 0.4337,                0.90473,                0.93623,                0.88085,                0.92142,                0.88325,                0.32158,                0.49093,                0.83376,             0.00031358,             0.00031358,             0.00031358
                    148,                 0.3662,                0.43958,                0.91345,                0.95767,                0.84258,                0.90782,                0.87588,                0.33525,                0.56001,                0.84441,             0.00030808,             0.00030808,             0.00030808
                    149,                0.35931,                0.43057,                 0.9061,                0.93993,                0.85541,                0.91679,                0.88187,                 0.3245,                0.55493,                0.84272,             0.00030258,             0.00030258,             0.00030258
                    150,                 0.3649,                0.43484,                0.90167,                0.91049,                0.84205,                0.90595,                0.85855,                0.33818,                0.61583,                0.85795,             0.00029708,             0.00029708,             0.00029708
                    151,                0.36818,                 0.4332,                0.90554,                 0.8941,                0.90056,                0.92416,                0.88938,                0.32016,                0.45974,                 0.8472,             0.00029158,             0.00029158,             0.00029158
                    152,                0.36481,                 0.4328,                0.90703,                0.89502,                0.88512,                0.89363,                0.83994,                0.34648,                0.56655,                0.87371,             0.00028608,             0.00028608,             0.00028608
                    153,                0.35539,                  0.416,                0.90101,                0.90399,                0.87008,                0.88163,                0.84707,                0.32086,                0.56021,                0.83762,             0.00028058,             0.00028058,             0.00028058
                    154,                0.36457,                0.42489,                0.90163,                0.88035,                 0.8671,                0.90504,                0.87221,                0.32193,                0.56195,                0.83375,             0.00027508,             0.00027508,             0.00027508
                    155,                0.35723,                 0.4355,                0.90525,                0.91859,                0.88396,                0.90847,                0.86355,                0.32543,                0.52254,                0.83997,             0.00026958,             0.00026958,             0.00026958
                    156,                0.35841,                0.42543,                0.90105,                0.90425,                0.86549,                0.88715,                0.84351,                0.32468,                0.58167,                0.83957,             0.00026408,             0.00026408,             0.00026408
                    157,                 0.3561,                0.41676,                0.89949,                0.92953,                0.83569,                0.90913,                0.88157,                  0.327,                0.56809,                0.84232,             0.00025859,             0.00025859,             0.00025859
                    158,                0.36004,                0.40827,                0.90472,                0.88953,                0.84088,                0.90786,                 0.8761,                0.33913,                0.51238,                0.84665,             0.00025309,             0.00025309,             0.00025309
                    159,                0.35496,                0.40863,                0.89949,                0.92514,                0.87822,                0.91582,                0.87519,                0.34641,                0.49967,                0.84237,             0.00024759,             0.00024759,             0.00024759
